0,1,2,3,4,5,6,etiqueta
3,19.260052219657325,1.0,2.0,1.0,1.0,1.0,clase3
3,27.539739315077945,1.0,2.0,1.0,1.0,1.0,clase3
3,30.0,1.0,2.0,1.0,1.0,1.0,clase3
3,8.491665019281204,1.0,1.8361116602395988,1.0,1.0,1.0,clase3
3,26.83267064419509,1.0,2.0,1.9721117740325151,1.0,1.0,clase3
3,29.933582330890875,1.0,2.0,1.0,1.0,1.0,clase3
3,23.581350659922432,1.0,2.0,1.709324670038785,1.0,1.0,clase3
3,2.1931664521805327,1.0,2.0,1.0,1.0,1.0,clase3
3,13.865829934481004,1.0,2.0,1.9808328477830008,1.0,1.0,clase3
3,25.26100275499052,1.0,2.0,1.5435004591650865,1.0,1.0,clase3
3,18.0,1.0,2.0,1.0,1.0,1.0,clase3
3,9.37245112878392,1.0,2.0,1.0,1.0,1.0,clase3
3,18.30602403349337,1.0,2.0,1.4353413444977896,1.0,1.0,clase3
3,7.150087827604487,1.0,1.8499121723955128,1.8499121723955128,1.1500878276044872,1.0,clase3
3,26.90813653180837,1.1364829335239532,2.0,1.8635170664760468,1.1364829335239532,1.0,clase3
3,15.644814850797456,1.0,2.0,1.0,1.0,1.0,clase3
3,7.703834022426752,1.0,2.0,1.9217962197303609,1.0,1.0,clase3
3,16.58813010372196,1.0,2.0,1.058813010372196,1.058813010372196,1.0,clase3
3,10.071983888590315,1.0,2.0,1.006543989871847,1.0,1.0,clase3
3,13.622089996518628,1.0,2.0,1.691860666898758,1.0,1.0,clase3
3,24.444947228690285,1.0,2.0,1.0,1.0,1.0,clase3
3,15.056797158113984,1.5141992895284964,2.0,2.0,1.5141992895284964,1.0,clase3
3,1.2074084483560403,1.0,1.94814788791099,1.94814788791099,1.0,1.0,clase3
3,22.348340414396084,1.0,2.0,1.0,1.0,1.0,clase3
3,25.70543642191583,1.0,2.0,1.294563578084169,1.0,1.0,clase3
3,7.097060000151114,1.0,1.871008571450159,1.0,1.128991428549841,1.0,clase3
3,23.024727835756742,1.0,1.5061819589391856,1.5061819589391856,1.4938180410608144,1.0,clase3
3,17.103866630701177,1.0,2.0,1.0519333153505888,1.0,1.0,clase3
3,8.536039465136415,1.0,2.0,1.4226732441894026,1.0,1.0,clase3
3,21.648177581633487,1.0,1.3518224183665146,1.0,1.0,1.0,clase3
3,29.891989668433617,1.0,1.930749354277101,1.0,1.069250645722899,1.0,clase3
3,21.68783960853241,1.0346844879408428,2.0,1.0346844879408428,1.0346844879408428,1.0,clase3
3,26.08978970333024,1.0,1.0897897033302404,1.0,1.91021029666976,1.0,clase3
3,10.277441960460456,1.0,1.0346802450575572,1.0346802450575572,1.0,1.0,clase3
3,8.534912073838425,1.0,1.6930175852323148,1.6930175852323148,1.0,1.0,clase3
3,21.792873679067903,1.0,1.7357087736440313,1.0,1.0,1.0,clase3
3,16.63477058154382,1.0,1.3652294184561806,1.6347705815438194,1.0,1.0,clase3
3,19.460998538200208,1.0,2.0,1.0,1.0,1.0,clase3
3,22.05074215958476,1.0,1.7626855398961905,1.2373144601038095,1.0,1.0,clase3
3,19.516228581562387,1.0,2.0,1.0,1.0,1.0,clase3
3,29.88518470394693,1.0,2.0,1.0,1.0,1.0,clase3
3,13.51751654585594,1.0,2.0,1.0,1.0,1.0,clase3
3,22.48906141378338,1.0,2.0,1.8722653534458449,1.0,1.0,clase3
3,26.73583380038577,1.0,2.0,1.132083099807117,1.0,1.0,clase3
3,20.89395565776008,1.0212088684479834,1.9787911315520168,1.9787911315520168,1.0212088684479834,1.0,clase3
3,5.414167734798488,1.0,1.414167734798488,2.0,1.0,1.0,clase3
3,29.22401460865505,1.0,2.0,1.5373357681091755,1.0,1.0,clase3
3,30.0,1.0,2.0,1.1855567882188214,1.0,1.0,clase3
3,24.18362410115604,1.0,2.0,1.0,1.0,1.0,clase3
3,20.5080654723095,1.0,2.0,1.0,1.0,1.0,clase3
3,2.513667406683888,1.0,2.0,1.0,1.0,1.0,clase3
3,11.465177006219388,1.0,2.0,1.4534822993780612,1.4534822993780612,1.0,clase3
3,16.402850944047987,1.0,1.798574527976006,1.0,1.0,1.0,clase3
3,11.23743681647814,1.0,2.0,1.5395728027463569,1.0,1.0,clase3
3,6.411359486304531,1.0,2.0,1.7056797431522654,1.2943202568477346,1.0,clase3
3,4.716535347639588,1.0,2.0,1.0,1.0,1.0,clase3
3,5.531274747830381,1.0,2.0,1.3616106782614832,1.0,1.0,clase3
3,19.330577755031012,1.0,2.0,1.0,1.0,1.0,clase3
3,18.09602020665964,1.0,1.0120025258324552,1.0,1.0,1.0,clase3
3,11.98125510698155,1.0,1.0023431116273065,1.0,1.0,1.0,clase3
3,18.83408201694151,1.0,1.8808454261512124,1.0,1.1191545738487876,1.0,clase3
3,4.790888609540711,1.0,1.6318147682567852,1.3681852317432148,1.0,1.0,clase3
3,21.59937286251429,1.0,2.0,2.0,1.0,1.0,clase3
3,22.33707677731674,1.0,1.4171345971645923,2.0,1.0,1.0,clase3
3,26.74865029793361,1.7486502979336098,1.2513497020663902,1.2513497020663902,1.7486502979336098,1.0,clase3
3,6.643347904444671,1.0,1.164334790444467,1.0,1.0,1.0,clase3
3,28.37902013463568,1.675804026927136,2.0,1.0,1.675804026927136,1.0,clase3
3,25.68320366493425,1.0,1.4389321116885814,1.0,1.0,1.0,clase3
3,18.891789441830262,1.0,1.554105279084867,1.445894720915133,1.0,1.0,clase3
3,20.81444712627573,1.0,2.0,1.6460496806973033,1.0,1.0,clase3
3,11.774039211277303,1.0,2.0,1.0,1.0,1.0,clase3
3,14.325891839712234,1.0,1.8370540801438828,1.8370540801438828,1.0,1.0,clase3
3,5.676305141305024,1.0,1.7745649528983254,1.0,1.0,1.0,clase3
3,29.51516667691774,1.0,2.0,1.0,1.0,1.0,clase3
3,22.0,1.0,2.0,1.5774795290373016,1.0,1.0,clase3
3,12.0,1.0,1.658212908502739,1.658212908502739,1.0,1.0,clase3
3,26.40864463933829,1.0,1.1446686691510644,1.0,1.0,1.0,clase3
3,7.035444010658816,1.0,2.0,1.0,1.0,1.0,clase3
3,30.554730261527013,1.0,2.0,1.8886825653817527,1.0,1.0,clase3
3,18.4962946723936,1.0,2.0,1.3759263319016002,1.0,1.0,clase3
3,9.691434195793033,1.0,1.0514276340344946,1.0,1.0,1.0,clase3
3,11.508637507195022,1.0,2.0,1.0,1.0,1.0,clase3
3,25.59783780197946,1.0,2.0,1.0,1.0,1.0,clase3
3,1.0,1.0,1.8540780102381431,1.0,1.0,1.0,clase3
3,27.137232081533504,1.0,2.0,1.0,1.0,1.0,clase3
3,20.29307677520509,1.0,1.117552434109554,1.117552434109554,1.0,1.0,clase3
3,1.9368077336828595,1.0,1.5315961331585703,1.0,1.4684038668414297,1.0,clase3
3,18.73194894955895,1.805997679525407,2.0,1.805997679525407,1.805997679525407,1.0,clase3
3,19.24201410769189,1.0,2.0,1.3467785615384384,1.0,1.0,clase3
3,24.122400749182365,1.0,2.0,1.3741335830607888,1.0,1.0,clase3
3,13.320750892389164,1.0,1.516295373419167,1.483704626580833,1.0,1.0,clase3
3,19.18724480812956,1.0,2.0,1.0,1.0,1.0,clase3
3,6.314392743246673,1.0,2.0,1.842803628376664,1.0,1.0,clase3
3,5.523745653229773,1.0,2.0,1.1682497102153182,1.0,1.0,clase3
3,11.49060928876759,1.0,2.0,1.0,1.0,1.0,clase3
3,9.587091734119,1.0,1.4825816531762,2.0,1.0,1.0,clase3
3,3.857355012676539,1.828528997464692,2.0,1.0,1.828528997464692,1.0,clase3
3,16.139247235271412,1.0,2.0,1.0,1.0,1.0,clase3
3,6.533141248588574,1.0,2.0,1.0,1.0,1.0,clase3
3,14.520928526953911,1.0,2.0,1.493023824348696,1.0,1.0,clase3
3,15.226846789276973,1.0,2.0,1.0,1.0,1.0,clase3
3,16.647333732201695,1.0,1.3526662677983063,1.0,1.0,1.0,clase3
3,17.12352881478919,1.0,2.0,1.0,1.0,1.0,clase3
3,25.358510274792614,1.0,1.5801862156509228,1.0,1.0,1.0,clase3
3,17.87987221908686,1.0,1.70670926030438,1.29329073969562,1.0,1.0,clase3
3,4.826373788950964,1.0,2.0,2.0,1.0,1.0,clase3
3,29.466842229508725,1.0,2.0,1.0,1.0,1.0,clase3
3,30.222708482248063,1.0,1.8025231646942288,1.0,1.0,1.0,clase3
3,31.64403840133418,1.0,1.82201920066709,1.0,1.0,1.0,clase3
3,18.162155333421392,1.0,2.0,1.8506397543905997,1.0,1.0,clase3
3,15.78300476276802,1.0,2.0,2.0,1.0,1.0,clase3
3,6.4584894811612745,1.491697896232255,2.0,1.0,1.491697896232255,1.0,clase3
3,8.163969119225868,1.0,2.0,1.271787848380309,1.0,1.0,clase3
3,13.537582906312457,1.0,2.0,1.0,1.0,1.0,clase3
3,22.5040727540629,1.0,2.0,1.1680242513542998,1.0,1.0,clase3
3,4.72309897001759,1.0,2.0,1.2871831616695983,1.2871831616695983,1.0,clase3
3,28.144758419737453,1.0,2.0,1.0,1.0,1.0,clase3
3,27.825295110806582,1.0,1.735441259233882,1.0,1.0,1.0,clase3
3,22.944122527219427,1.0,2.0,1.324020421203238,1.324020421203238,1.0,clase3
3,16.819263754731164,1.0,2.0,1.636543959121861,1.0,1.0,clase3
3,11.328124832924674,1.0,2.0,1.0,1.0,1.0,clase3
3,20.27512679368,1.0,2.0,1.0,1.0,1.0,clase3
3,17.899396824159012,1.0,2.0,1.0,1.0,1.0,clase3
3,28.548229129800777,1.0,2.0,1.0,1.0,1.0,clase3
3,19.13410175009332,1.0,1.2274057794062752,1.0,1.0,1.0,clase3
3,19.705700189606524,1.0,2.0,1.1433937381495922,1.0,1.0,clase3
3,21.18671349219905,1.0,2.0,1.0,1.0,1.0,clase3
3,10.670695004274464,1.0,2.0,1.265860999145107,1.0,1.0,clase3
3,20.18951528733959,1.0,2.0,1.3491262739449656,1.0,1.0,clase3
3,3.939110547902807,1.0,2.0,1.1878221095805614,1.8121778904194383,1.0,clase3
3,4.624625320448718,1.0,2.0,1.2750749359102564,1.0,1.0,clase3
3,7.92618877582882,1.0,2.0,1.8545856008952288,1.0,1.0,clase3
3,25.69679488141828,1.0,2.0,1.0,1.0,1.0,clase3
3,25.80325846130809,1.0,2.0,1.839348307738382,1.0,1.0,clase3
3,4.096263995444497,1.0,2.0,1.7740659988611245,1.0,1.0,clase3
3,15.790671587353035,1.0,2.0,1.0,1.0,1.0,clase3
3,7.765029178289579,1.0,2.0,1.0,1.0,1.0,clase3
3,6.449906463119095,1.0,1.8886406153127684,2.0,1.0,1.0,clase3
3,19.11661019641988,1.0,2.0,1.0,1.0,1.0,clase3
3,4.318482326621846,1.0,1.6815176733781536,1.0,1.0,1.0,clase3
3,7.620125214754353,1.3798747852456477,2.0,1.3798747852456477,1.3798747852456477,1.0,clase3
3,14.821020594525375,1.0,2.0,1.8210205945253757,1.0,1.0,clase3
3,9.965240672835982,1.0,2.0,1.0,1.0,1.0,clase3
3,17.915380632913717,1.0,1.5211548417715708,1.0,1.0,1.0,clase3
3,6.375818762365393,1.0,1.2159835238513994,1.7840164761486006,1.0,1.0,clase3
3,13.320209718524996,1.5745645198659086,1.4254354801340914,1.5745645198659086,1.5745645198659086,1.0,clase3
3,19.9911549766668,1.0,1.3328419431481553,1.3328419431481553,1.0,1.0,clase3
3,12.496049800601757,1.0,2.0,1.0,1.0,1.0,clase3
3,16.690976427095432,1.0,2.0,1.9227441067738584,1.0772558932261416,1.0,clase3
3,20.606785753897363,1.0,1.868928584632454,1.0,1.0,1.0,clase3
3,30.9983422287653,1.0,1.0005525904115669,1.0005525904115669,1.0,1.0,clase3
3,11.367545625449551,1.0,2.0,1.0,1.0,1.0,clase3
3,24.946295289614937,1.0,2.0,1.0,1.0,1.0,clase3
3,14.896619818918698,1.0,1.982769969819783,1.0,1.017230030180217,1.0,clase3
3,12.286040856519492,1.0,2.0,1.0,1.0,1.0,clase3
3,11.037253497572298,1.0,1.9953433128034628,1.0,1.0,1.0,clase3
3,7.405542038521874,1.0,2.0,1.293702802568125,1.0,1.0,clase3
3,21.3783220391402,1.0,1.310838980429899,1.310838980429899,1.0,1.0,clase3
3,13.536493430650568,1.0,1.3719588807791192,1.0,1.0,1.0,clase3
3,10.996817689431788,1.0,1.7774241877146433,1.7774241877146433,1.0,1.0,clase3
3,9.442427146859805,1.0,1.7787864265700972,1.0,1.0,1.0,clase3
3,13.073190831733797,1.0,1.642269722755401,1.642269722755401,1.0,1.0,clase3
3,28.88334646804624,1.5766692936092483,1.4233307063907517,1.4233307063907517,1.5766692936092483,1.0,clase3
3,21.0,1.0,2.0,1.0,1.0,1.0,clase3
3,9.47035284082104,1.0,2.0,1.6887352982991233,1.0,1.0,clase3
3,19.466839894659568,1.0,2.0,2.0,1.0,1.0,clase3
3,3.662795944955825,1.0,1.6627959449558252,1.0,1.0,1.0,clase3
3,9.341883751259346,1.0,1.8354709378148364,1.0,1.0,1.0,clase3
3,29.60546057789519,1.0,2.0,1.4013651444737971,1.0,1.0,clase3
3,17.305604684760244,1.0,2.0,1.898131771746585,1.0,1.0,clase3
3,29.70989633227968,1.0,1.90329877742656,1.09670122257344,1.09670122257344,1.0,clase3
3,18.47680574871933,1.0,2.0,1.0,1.0,1.0,clase3
3,24.75513255451304,1.0,1.8775662772565185,1.0,1.0,1.0,clase3
3,3.115074261601448,1.0,1.115074261601448,1.0,1.0,1.0,clase3
3,22.10532070834821,1.0,2.0,1.125855621376165,1.874144378623835,1.0,clase3
3,23.107342187827623,1.0,1.270379687453196,1.0,1.0,1.0,clase3
3,8.420543327649725,1.0,2.0,1.0,1.0,1.0,clase3
3,15.63933049543109,1.0,1.8084562897141527,1.8084562897141527,1.0,1.0,clase3
3,5.291856110756059,1.0,2.0,1.708143889243941,1.0,1.0,clase3
3,6.17042048518124,1.0,2.0,1.0,1.861736747530207,1.0,clase3
3,15.0,1.0,2.0,1.0,1.0,1.0,clase3
3,5.0,1.0,2.0,1.0,1.0,1.0,clase3
3,16.944951553954137,1.0,2.0,1.685016148681954,1.0,1.0,clase3
3,5.334415854354243,1.0,2.0,1.0,1.0,1.0,clase3
3,1.172916680602786,1.0,2.0,1.0,1.0,1.0,clase3
3,10.011561232510315,1.0,2.0,1.890173470278924,1.0,1.0,clase3
3,26.372354348977694,1.0,2.0,1.0,1.0,1.0,clase3
3,12.654581581679873,1.0,2.0,1.3454184183201268,1.0,1.0,clase3
3,12.105227148271412,1.0,1.8947728517285876,1.8947728517285876,1.1052271482714129,1.0,clase3
3,29.104857816853325,1.0,2.0,1.6317140610488914,1.0,1.0,clase3
3,1.4207579930495853,1.0,2.0,1.0,1.0,1.0,clase3
3,2.5232720027079534,1.0,2.0,1.0,1.0,1.0,clase3
3,5.792039408634763,1.0,1.564360053760476,1.0,1.0,1.0,clase3
3,9.2220967225971,1.0,1.77779032774029,1.0,1.0,1.0,clase3
3,13.638307009268573,1.0,1.8191535046342864,1.1808464953657136,1.0,1.0,clase3
3,9.27242083454352,1.0,2.0,1.72757916545648,1.0,1.0,clase3
3,26.21312178777942,1.0,2.0,2.0,1.0,1.0,clase3
3,15.012373676407648,1.0,2.0,1.4979377205987252,1.0,1.0,clase3
3,8.669129538262654,1.0,1.330870461737346,1.330870461737346,1.0,1.0,clase3
3,29.382477631235474,1.0,2.0,1.382477631235473,1.0,1.0,clase3
3,18.0,1.0,2.0,1.3244015824163724,1.0,1.0,clase3
3,9.39623782549219,1.0,2.0,1.0,1.0,1.0,clase3
3,21.820252683380005,1.0,2.0,1.0,1.0,1.0,clase3
3,17.8570189577409,1.0,1.142836492956817,1.0,1.0,1.0,clase3
3,16.93834983232987,1.0,2.0,1.938349832329871,1.0,1.0,clase3
3,24.0,1.0,1.169855998172434,1.0,1.0,1.0,clase3
3,15.947446807426475,1.0,2.0,1.0,1.0,1.0,clase3
3,7.452845045555398,1.0,2.0,2.0,1.0,1.0,clase3
3,9.42422232837292,1.0,2.0,1.978788883581354,1.0,1.0,clase3
3,4.324866588850028,1.0191097993441192,2.0,1.0191097993441192,1.0191097993441192,1.0,clase3
3,28.95100802523697,1.0,1.9510080252369664,2.0,1.0,1.0,clase3
3,6.090090875456804,1.0,2.0,1.9943693202839496,1.0,1.0,clase3
3,21.198885221766364,1.0,2.0,1.1988852217663646,1.0,1.0,clase3
3,4.650233653166448,1.0,2.0,1.5944184829815058,1.0,1.0,clase3
3,18.20177987097681,1.0,2.0,1.3232138362289856,1.0,1.0,clase3
3,10.991129549713545,1.6355572317921403,1.3644427682078597,1.0,1.6355572317921403,1.0,clase3
3,27.37816927198298,1.0,1.9054576820042548,1.0945423179957452,1.0,1.0,clase3
3,11.914231538535589,1.0,2.0,1.0,1.0,1.0,clase3
3,32.0,1.0,1.303487065536339,1.696512934463661,1.0,1.0,clase3
3,12.282490274296151,1.0,1.6412451371480756,1.6412451371480756,1.3587548628519244,1.0,clase3
3,22.494182006273967,1.0,2.0,1.0,1.0,1.0,clase3
3,6.2279754630764685,1.0,2.0,1.9055403489941176,1.0,1.0,clase3
3,28.75987062355697,1.0,2.0,1.8527213919798624,1.0,1.0,clase3
3,13.046202190588067,1.0,2.0,1.0,1.0,1.0,clase3
3,13.368968737546336,1.0,2.0,1.0,1.842242184386584,1.0,clase3
3,25.676161034522924,1.0,2.0,1.0,1.0,1.0,clase3
3,3.5858832004980288,1.0,1.7929416002490144,1.7929416002490144,1.0,1.0,clase3
3,20.861971272205487,1.0,2.0,1.2861971272205488,1.0,1.0,clase3
3,19.22469034801073,1.0,2.0,1.0,1.0,1.0,clase3
3,24.209339746539737,1.0,1.2093397465397355,1.0,1.0,1.0,clase3
3,17.016685678124475,1.0,2.0,1.0,1.6528993773097596,1.0,clase3
3,25.69980621782021,1.0,2.0,1.0,1.0,1.0,clase3
3,23.47586618781167,1.0,2.0,1.2620669060941665,1.0,1.0,clase3
3,6.088625644302336,1.0,2.0,1.0,1.0,1.0,clase3
3,15.029484491947834,1.0,2.0,1.5407295763036797,1.0,1.0,clase3
3,22.75527354200516,1.0,1.244726457994839,1.0,1.0,1.0,clase3
3,19.0996274926726,1.0,1.7666489282225046,1.7666489282225046,1.0,1.0,clase3
3,3.937986208878248,1.0,1.2422482761097808,1.7577517238902192,1.0,1.0,clase3
3,4.558187901662876,1.0,2.0,1.0,1.0,1.0,clase3
3,7.933563281590452,1.0,1.2933563281590452,1.7066436718409548,1.0,1.0,clase3
3,14.473874558439704,1.0,2.0,1.0,1.0,1.0,clase3
3,21.55753243511771,1.0,2.0,1.0,1.0,1.0,clase3
3,30.934902957629173,1.0,2.0,1.0,1.0,1.0,clase3
3,16.0,1.0,2.0,1.9502168960801436,1.9502168960801436,1.0,clase3
3,22.021605580895503,1.0,1.6594648063681658,1.6594648063681658,1.0,1.0,clase3
3,14.720073765234918,1.0,2.0,1.0,1.0,1.0,clase3
3,17.38211859392502,1.0,2.0,1.355221646621152,1.0,1.0,clase3
3,18.660319697437004,1.7773546464958,1.2226453535042,1.0,1.7773546464958,1.0,clase3
3,12.499523249725296,1.0,2.0,1.0,1.0,1.0,clase3
3,19.2063667386914,1.0,2.0,1.0,1.0,1.0,clase3
3,15.127827881165542,1.0,2.0,1.8721721188344584,1.0,1.0,clase3
3,3.924637372920363,1.0,1.4623186864601816,1.0,1.0,1.0,clase3
3,6.800653621413948,1.0,1.7666121982155043,2.0,1.0,1.0,clase3
3,7.313499680437172,1.0,2.0,1.3686500319562829,1.0,1.0,clase3
3,9.0,1.888472906451261,2.0,1.888472906451261,1.888472906451261,1.0,clase3
3,9.9008747732591,1.0,1.29008747732591,2.0,1.70991252267409,1.0,clase3
3,13.065487866120735,1.0,1.2663719665301842,1.7336280334698158,1.0,1.0,clase3
3,26.080053828100645,1.0,2.0,1.702849453128479,1.0,1.0,clase3
3,12.07748753068573,1.0,2.0,1.0,1.0,1.0,clase3
3,11.82267521501981,1.0,1.6962207974966983,1.6962207974966983,1.0,1.0,clase3
3,6.8101754638391565,1.0,1.8875929814464336,1.0,1.0,1.0,clase3
3,16.140554406563474,1.0,1.8574306991795655,1.1425693008204345,1.0,1.0,clase3
3,11.52601685666876,1.0,1.3909987959522314,1.0,1.6090012040477686,1.0,clase3
3,19.60022406885388,1.0,2.0,1.0,1.0,1.0,clase3
3,2.2448879928833665,1.0,1.1224439964416832,2.0,1.0,1.0,clase3
3,7.928404099534489,1.0,1.2143191800931024,1.0,1.0,1.0,clase3
3,17.531972459074833,1.7553287431791391,1.2446712568208609,1.2446712568208609,1.7553287431791391,1.0,clase3
3,11.046198595847596,1.4884503510381006,1.5115496489618994,1.5115496489618994,1.4884503510381006,1.0,clase3
3,24.547540463629744,1.0,1.547540463629744,1.0,1.0,1.0,clase3
3,13.27989192209546,1.0,1.386005403895227,1.0,1.0,1.0,clase3
3,31.0,1.0,1.211211388022164,2.0,1.0,1.0,clase3
3,7.871088660725502,1.0,2.0,1.910900539965452,1.0,1.0,clase3
3,23.62471954246592,1.0,2.0,1.0,1.0,1.0,clase3
3,29.51848095760541,1.0,2.0,1.703696191521082,1.0,1.0,clase3
3,10.114731288619426,1.0,2.0,1.1147312886194254,1.1147312886194254,1.0,clase3
3,8.019844498324039,1.3725194377094951,1.6274805622905049,1.6274805622905049,1.3725194377094951,1.0,clase3
3,29.77605940922229,1.0,1.8470074261527865,1.0,1.0,1.0,clase3
3,6.046243959545635,1.0,1.541250549132215,1.541250549132215,1.458749450867785,1.0,clase3
3,15.764920665076422,1.0,1.288246033253821,1.711753966746179,1.0,1.0,clase3
3,19.159066938622978,1.0,2.0,1.0,1.0,1.0,clase3
3,11.884179652461992,1.0,1.3115820347538008,1.6884179652461992,1.0,1.0,clase3
3,12.469003556952478,1.5309964430475231,1.4690035569524769,2.0,1.5309964430475231,1.0,clase3
3,15.570731630704795,1.0,2.0,1.1047154420469862,1.0,1.0,clase3
3,9.266500362867529,1.0,2.0,1.955583272855412,1.0,1.0,clase3
3,7.922219464161125,1.0,2.0,2.0,1.2694451339597188,1.0,clase3
3,24.00179299028831,1.0,2.0,1.4001792990288306,1.0,1.0,clase3
3,20.84773978173843,1.0,1.474623296956405,2.0,1.0,1.0,clase3
3,11.008604944131232,1.0,1.3304650186229228,2.0,1.0,1.0,clase3
3,17.409842207017522,1.0,2.0,1.0,1.0,1.0,clase3
3,22.554336142822013,1.0,2.0,1.453805321431499,1.0,1.0,clase3
3,9.69532506477189,1.0,2.0,1.8581407860646373,1.0,1.0,clase3
3,17.461251865201035,1.0,1.8413282415750647,1.1586717584249353,1.0,1.0,clase3
3,16.310211266650107,1.0775528166625263,2.0,1.0,1.0775528166625263,1.0,clase3
3,24.959776935925422,1.5201115320372889,1.4798884679627111,1.5201115320372889,1.5201115320372889,1.0,clase3
3,9.264056898119012,1.0,1.0902897784370724,1.0,1.0,1.0,clase3
3,18.449263964090125,1.0,2.0,1.6167484484344308,1.0,1.0,clase3
3,13.009687345488144,1.0,2.0,1.0,1.0,1.0,clase3
3,24.08197166135752,1.0,1.88524645766969,1.11475354233031,1.0,1.0,clase3
3,11.8126165772336,1.0,2.0,1.0,1.0,1.0,clase3
3,5.49507914532734,1.4950791453273398,2.0,1.5049208546726602,1.4950791453273398,1.0,clase3
3,13.0,1.0,1.355371176629791,1.644628823370209,1.0,1.0,clase3
3,15.305723279887513,1.0,2.0,1.0,1.0,1.0,clase3
3,7.688327570784987,1.0,1.229442523594996,1.0,1.0,1.0,clase3
3,11.964070508498375,1.0,2.0,1.982035254249189,1.0,1.0,clase3
3,17.79044775351852,1.0,2.0,1.0,1.6806368164320986,1.0,clase3
3,13.627082593038562,1.0,1.8432293517403595,2.0,1.0,1.0,clase3
3,29.36402101166517,1.0,2.0,1.0,1.0,1.0,clase3
3,13.926295700458583,1.0,2.0,2.0,1.0,1.0,clase3
3,27.160414370031894,1.0,2.0,1.386804790010633,1.0,1.0,clase3
3,21.67947704859664,1.0,2.0,1.3205229514033625,1.0,1.0,clase3
3,17.432155938873144,1.0,2.0,1.477385312957715,1.0,1.0,clase3
3,10.091256232545428,1.0,2.0,1.0,1.0,1.0,clase3
3,29.309634654097387,1.0,1.6637043317621731,1.0,1.0,1.0,clase3
3,12.717900806450166,1.0,2.0,1.0,1.0,1.0,clase3
3,10.56112988050305,1.0,2.0,2.0,1.438870119496951,1.0,clase3
3,14.796839948530623,1.0,2.0,1.726149470975296,1.0,1.0,clase3
3,11.529010776831829,1.0,2.0,1.0,1.0,1.0,clase3
3,20.96792542590237,1.0,2.0,1.0,1.0,1.0,clase3
3,15.0,1.8847047565750583,2.0,1.1152952434249417,1.8847047565750583,1.0,clase3
3,10.41906214706774,1.0,2.0,1.0,1.0,1.0,clase3
3,3.6135500753813257,1.0,1.5227100150762651,1.4772899849237349,1.0,1.0,clase3
3,22.767824244448427,1.0,2.0,1.0580439388878933,1.0,1.0,clase3
3,18.6576992269819,1.0,2.0,1.1096165378303169,1.0,1.0,clase3
3,14.199099488702124,1.0,1.199918135336557,1.199918135336557,1.0,1.0,clase3
3,14.3461325655975,1.0,1.1634668586006252,1.1634668586006252,1.0,1.0,clase3
3,20.123931537741097,1.0,2.0,1.6804368375267886,1.6804368375267886,1.0,clase3
3,7.314942716621808,1.0,2.0,1.0,1.0,1.0,clase3
3,9.661856965344832,1.0,2.0,1.0,1.0,1.0,clase3
3,30.332020615079507,1.0,2.0,1.3339896924602468,1.0,1.0,clase3
3,15.16358099019038,1.0,1.8364190098096216,1.0,1.0,1.0,clase3
3,11.96614610203612,1.0,2.0,1.419487824830323,1.0,1.0,clase3
3,20.178264763771047,1.0,2.0,1.4356529527542097,1.0,1.0,clase3
3,16.000551408032152,1.0,1.750137852008038,2.0,1.0,1.0,clase3
3,4.416752171871483,1.0,1.9305413046880864,1.0,1.0,1.0,clase3
3,10.644534038584414,1.0,2.0,1.0,1.0,1.0,clase3
3,9.682416697936006,1.0,2.0,1.0,1.4211722201375996,1.0,clase3
3,30.0,1.0,1.3218981335342308,1.6781018664657692,1.6781018664657692,1.0,clase3
3,8.079756928310859,1.5199392320777148,2.0,1.5199392320777148,1.5199392320777148,1.0,clase3
3,13.849836050348488,1.0,1.3249908916860271,1.0,1.0,1.0,clase3
3,26.52356489581142,1.0,1.4764351041885826,1.4764351041885826,1.0,1.0,clase3
3,31.43231890070217,1.0,2.0,1.4323189007021702,1.0,1.0,clase3
3,28.11336617628149,1.0,2.0,1.0,1.0,1.0,clase3
3,15.579859460670296,1.0,1.2386572973780197,1.2386572973780197,1.0,1.0,clase3
3,6.852407044380188,1.0,2.0,1.5737964778099058,1.0,1.0,clase3
3,20.117256456845983,1.0,2.0,1.0,1.0,1.0,clase3
3,8.77500999810217,1.0,1.8875049990510853,1.1124950009489147,1.1124950009489147,1.0,clase3
3,9.246866504049304,1.0,1.876566747975348,1.1234332520246522,1.0,1.0,clase3
3,23.189416151658143,1.0,1.8189416151658144,1.8189416151658144,1.0,1.0,clase3
3,12.13441702183658,1.0,1.3581978722704275,2.0,1.0,1.0,clase3
3,23.960444253920485,1.0,2.0,1.0,1.4693037164053009,1.0,clase3
3,19.877269145324085,1.0,1.1227308546759132,1.8772691453240868,1.8772691453240868,1.0,clase3
3,19.230866035223613,1.0,1.8034295594692904,1.0,1.1965704405307096,1.0,clase3
3,24.935754186866955,1.0,2.0,1.0,1.0,1.0,clase3
3,6.293087064621099,1.0,2.0,1.0,1.0,1.0,clase3
3,6.204041677925474,1.0,1.6851369031535035,1.0,1.0,1.0,clase3
3,16.489490586186903,1.0,2.0,1.3877211762429893,1.0,1.0,clase3
3,19.961201890980647,1.259699527254838,1.740300472745162,2.0,1.259699527254838,1.0,clase3
3,24.718894511676243,1.1437789023352485,2.0,1.1437789023352485,1.1437789023352485,1.0,clase3
