Clave_Ent,Tipo de delito,Modalidad,Sexo,Rango de edad,Categoria del delito,Clasificacion de edad
4,Lesiones,1.0,1.0,1,1.0,1.0
4,Lesiones,,1.0,1,1.0,1.0
4,Lesiones,1.0,1.0,1,1.0,1.0
4,Lesiones,1.0,1.0,1,1.0,1.0
4,Secuestro,2.0,1.0,1,2.0,1.0
4,Secuestro,,1.0,1,2.0,1.0
4,Secuestro,,1.0,1,2.0,1.0
4,Secuestro,,1.0,1,2.0,1.0
4,Secuestro,2.0,1.0,1,2.0,1.0
4,Homicidio,1.0,1.0,2,1.0,
4,Homicidio,1.0,1.0,2,1.0,
4,Homicidio,1.0,1.0,2,1.0,
4,Homicidio,1.0,1.0,2,1.0,
4,Homicidio,1.0,1.0,2,1.0,
4,Homicidio,1.0,1.0,2,1.0,
4,Homicidio,,1.0,2,1.0,
4,Homicidio,1.0,1.0,2,1.0,
4,Homicidio,1.0,1.0,2,1.0,
4,Lesiones,1.0,1.0,2,1.0,
4,Lesiones,1.0,1.0,2,1.0,
4,Lesiones,1.0,1.0,2,1.0,
4,Lesiones,1.0,1.0,2,1.0,
4,Lesiones,1.0,1.0,2,1.0,
4,Lesiones,1.0,1.0,2,1.0,
4,Lesiones,,1.0,2,1.0,
4,Lesiones,1.0,1.0,2,1.0,
4,Lesiones,1.0,1.0,2,1.0,
4,Secuestro,2.0,1.0,2,2.0,
4,Secuestro,,1.0,2,2.0,
4,Secuestro,,1.0,2,2.0,
4,Secuestro,,1.0,2,2.0,
4,Secuestro,2.0,1.0,2,2.0,
4,Homicidio,1.0,1.0,,1.0,
4,Homicidio,1.0,1.0,,1.0,
4,Homicidio,1.0,1.0,,1.0,
4,Homicidio,1.0,1.0,,1.0,
4,Homicidio,1.0,1.0,,1.0,
4,Homicidio,1.0,1.0,,1.0,
4,Homicidio,,1.0,,1.0,
4,Homicidio,1.0,1.0,,1.0,
4,Homicidio,1.0,1.0,,1.0,
4,Lesiones,1.0,1.0,,1.0,
4,Lesiones,1.0,1.0,,1.0,
4,Lesiones,1.0,1.0,,1.0,
4,Lesiones,1.0,1.0,,1.0,
4,Lesiones,1.0,1.0,,1.0,
4,Lesiones,1.0,1.0,,1.0,
4,Lesiones,,1.0,,1.0,
4,Lesiones,1.0,1.0,,1.0,
4,Lesiones,1.0,1.0,,1.0,
4,Secuestro,2.0,1.0,,2.0,
4,Secuestro,,1.0,,2.0,
4,Secuestro,,1.0,,2.0,
4,Secuestro,,1.0,,2.0,
4,Secuestro,2.0,1.0,,2.0,
4,Homicidio,1.0,,,1.0,
4,Homicidio,1.0,,,1.0,
4,Homicidio,1.0,,,1.0,
4,Homicidio,1.0,,,1.0,
4,Homicidio,1.0,,,1.0,
4,Homicidio,1.0,,,1.0,
4,Homicidio,,,,1.0,
4,Homicidio,1.0,,,1.0,
4,Homicidio,1.0,,,1.0,
4,Lesiones,1.0,,,1.0,
4,Lesiones,1.0,,,1.0,
4,Lesiones,1.0,,,1.0,
4,Lesiones,1.0,,,1.0,
4,Lesiones,1.0,,,1.0,
4,Lesiones,1.0,,,1.0,
4,Lesiones,,,,1.0,
4,Lesiones,1.0,,,1.0,
4,Lesiones,1.0,,,1.0,
4,Secuestro,2.0,,,2.0,
4,Secuestro,,,,2.0,
4,Secuestro,,,,2.0,
4,Secuestro,,,,2.0,
4,Secuestro,2.0,,,2.0,
5,Homicidio,1.0,2.0,1,1.0,1.0
5,Homicidio,1.0,2.0,1,1.0,1.0
5,Homicidio,1.0,2.0,1,1.0,1.0
5,Homicidio,1.0,2.0,1,1.0,1.0
5,Homicidio,1.0,2.0,1,1.0,1.0
5,Homicidio,1.0,2.0,1,1.0,1.0
5,Homicidio,,2.0,1,1.0,1.0
5,Homicidio,1.0,2.0,1,1.0,1.0
5,Homicidio,1.0,2.0,1,1.0,1.0
5,Lesiones,1.0,2.0,1,1.0,1.0
5,Lesiones,1.0,2.0,1,1.0,1.0
5,Lesiones,1.0,2.0,1,1.0,1.0
5,Lesiones,1.0,2.0,1,1.0,1.0
5,Lesiones,1.0,2.0,1,1.0,1.0
5,Lesiones,1.0,2.0,1,1.0,1.0
5,Lesiones,,2.0,1,1.0,1.0
5,Lesiones,1.0,2.0,1,1.0,1.0
5,Lesiones,1.0,2.0,1,1.0,1.0
5,Feminicidio,1.0,2.0,1,1.0,1.0
5,Feminicidio,1.0,2.0,1,1.0,1.0
5,Feminicidio,1.0,2.0,1,1.0,1.0
5,Feminicidio,1.0,2.0,1,1.0,1.0
5,Secuestro,2.0,2.0,1,2.0,1.0
5,Secuestro,,2.0,1,2.0,1.0
5,Secuestro,,2.0,1,2.0,1.0
5,Secuestro,,2.0,1,2.0,1.0
5,Secuestro,2.0,2.0,1,2.0,1.0
5,Homicidio,1.0,2.0,2,1.0,
5,Homicidio,1.0,2.0,2,1.0,
5,Homicidio,1.0,2.0,2,1.0,
5,Homicidio,1.0,2.0,2,1.0,
5,Homicidio,1.0,2.0,2,1.0,
5,Homicidio,1.0,2.0,2,1.0,
5,Homicidio,,2.0,2,1.0,
5,Homicidio,1.0,2.0,2,1.0,
5,Homicidio,1.0,2.0,2,1.0,
5,Lesiones,1.0,2.0,2,1.0,
5,Lesiones,1.0,2.0,2,1.0,
5,Lesiones,1.0,2.0,2,1.0,
5,Lesiones,1.0,2.0,2,1.0,
5,Lesiones,1.0,2.0,2,1.0,
5,Lesiones,1.0,2.0,2,1.0,
5,Lesiones,,2.0,2,1.0,
5,Lesiones,1.0,2.0,2,1.0,
5,Lesiones,1.0,2.0,2,1.0,
5,Feminicidio,1.0,2.0,2,1.0,
5,Feminicidio,1.0,2.0,2,1.0,
5,Feminicidio,1.0,2.0,2,1.0,
5,Feminicidio,1.0,2.0,2,1.0,
5,Secuestro,2.0,2.0,2,2.0,
5,Secuestro,,2.0,2,2.0,
5,Secuestro,,2.0,2,2.0,
5,Secuestro,,2.0,2,2.0,
5,Secuestro,2.0,2.0,2,2.0,
5,Homicidio,1.0,2.0,,1.0,
5,Homicidio,1.0,2.0,,1.0,
5,Homicidio,1.0,2.0,,1.0,
5,Homicidio,1.0,2.0,,1.0,
5,Homicidio,1.0,2.0,,1.0,
5,Homicidio,1.0,2.0,,1.0,
5,Homicidio,,2.0,,1.0,
5,Homicidio,1.0,2.0,,1.0,
5,Homicidio,1.0,2.0,,1.0,
5,Lesiones,1.0,2.0,,1.0,
5,Lesiones,1.0,2.0,,1.0,
5,Lesiones,1.0,2.0,,1.0,
5,Lesiones,1.0,2.0,,1.0,
5,Lesiones,1.0,2.0,,1.0,
5,Lesiones,1.0,2.0,,1.0,
5,Lesiones,,2.0,,1.0,
5,Lesiones,1.0,2.0,,1.0,
5,Lesiones,1.0,2.0,,1.0,
5,Feminicidio,1.0,2.0,,1.0,
5,Feminicidio,1.0,2.0,,1.0,
5,Feminicidio,1.0,2.0,,1.0,
5,Feminicidio,1.0,2.0,,1.0,
5,Secuestro,2.0,2.0,,2.0,
5,Secuestro,,2.0,,2.0,
5,Secuestro,,2.0,,2.0,
5,Secuestro,,2.0,,2.0,
5,Secuestro,2.0,2.0,,2.0,
5,Homicidio,1.0,1.0,1,1.0,1.0
5,Homicidio,1.0,1.0,1,1.0,1.0
5,Homicidio,1.0,1.0,1,1.0,1.0
5,Homicidio,1.0,1.0,1,1.0,1.0
5,Homicidio,1.0,1.0,1,1.0,1.0
5,Homicidio,1.0,1.0,1,1.0,1.0
5,Homicidio,,1.0,1,1.0,1.0
5,Homicidio,1.0,1.0,1,1.0,1.0
5,Homicidio,1.0,1.0,1,1.0,1.0
5,Lesiones,1.0,1.0,1,1.0,1.0
5,Lesiones,1.0,1.0,1,1.0,1.0
5,Lesiones,1.0,1.0,1,1.0,1.0
5,Lesiones,1.0,1.0,1,1.0,1.0
5,Lesiones,1.0,1.0,1,1.0,1.0
5,Lesiones,1.0,1.0,1,1.0,1.0
5,Lesiones,,1.0,1,1.0,1.0
5,Lesiones,1.0,1.0,1,1.0,1.0
5,Lesiones,1.0,1.0,1,1.0,1.0
5,Secuestro,2.0,1.0,1,2.0,1.0
5,Secuestro,,1.0,1,2.0,1.0
5,Secuestro,,1.0,1,2.0,1.0
5,Secuestro,,1.0,1,2.0,1.0
5,Secuestro,2.0,1.0,1,2.0,1.0
5,Homicidio,1.0,1.0,2,1.0,
5,Homicidio,1.0,1.0,2,1.0,
5,Homicidio,1.0,1.0,2,1.0,
5,Homicidio,1.0,1.0,2,1.0,
5,Homicidio,1.0,1.0,2,1.0,
5,Homicidio,1.0,1.0,2,1.0,
5,Homicidio,,1.0,2,1.0,
5,Homicidio,1.0,1.0,2,1.0,
5,Homicidio,1.0,1.0,2,1.0,
5,Lesiones,1.0,1.0,2,1.0,
5,Lesiones,1.0,1.0,2,1.0,
5,Lesiones,1.0,1.0,2,1.0,
5,Lesiones,1.0,1.0,2,1.0,
5,Lesiones,1.0,1.0,2,1.0,
5,Lesiones,1.0,1.0,2,1.0,
5,Lesiones,,1.0,2,1.0,
5,Lesiones,1.0,1.0,2,1.0,
5,Lesiones,1.0,1.0,2,1.0,
5,Secuestro,2.0,1.0,2,2.0,
5,Secuestro,,1.0,2,2.0,
5,Secuestro,,1.0,2,2.0,
5,Secuestro,,1.0,2,2.0,
5,Secuestro,2.0,1.0,2,2.0,
5,Homicidio,1.0,1.0,,1.0,
5,Homicidio,1.0,1.0,,1.0,
5,Homicidio,1.0,1.0,,1.0,
5,Homicidio,1.0,1.0,,1.0,
5,Homicidio,1.0,1.0,,1.0,
5,Homicidio,1.0,1.0,,1.0,
5,Homicidio,,1.0,,1.0,
5,Homicidio,1.0,1.0,,1.0,
5,Homicidio,1.0,1.0,,1.0,
5,Lesiones,1.0,1.0,,1.0,
5,Lesiones,1.0,1.0,,1.0,
5,Lesiones,1.0,1.0,,1.0,
5,Lesiones,1.0,1.0,,1.0,
5,Lesiones,1.0,1.0,,1.0,
5,Lesiones,1.0,1.0,,1.0,
5,Lesiones,,1.0,,1.0,
5,Lesiones,1.0,1.0,,1.0,
5,Lesiones,1.0,1.0,,1.0,
5,Secuestro,2.0,1.0,,2.0,
5,Secuestro,,1.0,,2.0,
5,Secuestro,,1.0,,2.0,
5,Secuestro,,1.0,,2.0,
5,Secuestro,2.0,1.0,,2.0,
5,Homicidio,1.0,,,1.0,
5,Homicidio,1.0,,,1.0,
5,Homicidio,1.0,,,1.0,
5,Homicidio,1.0,,,1.0,
5,Homicidio,1.0,,,1.0,
5,Homicidio,1.0,,,1.0,
5,Homicidio,,,,1.0,
5,Homicidio,1.0,,,1.0,
5,Homicidio,1.0,,,1.0,
5,Lesiones,1.0,,,1.0,
5,Lesiones,1.0,,,1.0,
5,Lesiones,1.0,,,1.0,
5,Lesiones,1.0,,,1.0,
5,Lesiones,1.0,,,1.0,
5,Lesiones,1.0,,,1.0,
5,Lesiones,,,,1.0,
5,Lesiones,1.0,,,1.0,
5,Lesiones,1.0,,,1.0,
5,Secuestro,2.0,,,2.0,
5,Secuestro,,,,2.0,
5,Secuestro,,,,2.0,
5,Secuestro,,,,2.0,
5,Secuestro,2.0,,,2.0,
6,Homicidio,1.0,2.0,1,1.0,1.0
6,Homicidio,1.0,2.0,1,1.0,1.0
6,Homicidio,1.0,2.0,1,1.0,1.0
6,Homicidio,1.0,2.0,1,1.0,1.0
6,Homicidio,1.0,2.0,1,1.0,1.0
6,Homicidio,1.0,2.0,1,1.0,1.0
6,Homicidio,,2.0,1,1.0,1.0
6,Homicidio,1.0,2.0,1,1.0,1.0
6,Homicidio,1.0,2.0,1,1.0,1.0
6,Lesiones,1.0,2.0,1,1.0,1.0
6,Lesiones,1.0,2.0,1,1.0,1.0
6,Lesiones,1.0,2.0,1,1.0,1.0
6,Lesiones,1.0,2.0,1,1.0,1.0
6,Lesiones,1.0,2.0,1,1.0,1.0
6,Lesiones,1.0,2.0,1,1.0,1.0
6,Lesiones,,2.0,1,1.0,1.0
6,Lesiones,1.0,2.0,1,1.0,1.0
6,Lesiones,1.0,2.0,1,1.0,1.0
6,Feminicidio,1.0,2.0,1,1.0,1.0
6,Feminicidio,1.0,2.0,1,1.0,1.0
6,Feminicidio,1.0,2.0,1,1.0,1.0
6,Feminicidio,1.0,2.0,1,1.0,1.0
6,Secuestro,2.0,2.0,1,2.0,1.0
6,Secuestro,,2.0,1,2.0,1.0
6,Secuestro,,2.0,1,2.0,1.0
6,Secuestro,,2.0,1,2.0,1.0
6,Secuestro,2.0,2.0,1,2.0,1.0
6,Homicidio,1.0,2.0,2,1.0,
6,Homicidio,1.0,2.0,2,1.0,
6,Homicidio,1.0,2.0,2,1.0,
6,Homicidio,1.0,2.0,2,1.0,
6,Homicidio,1.0,2.0,2,1.0,
6,Homicidio,1.0,2.0,2,1.0,
6,Homicidio,,2.0,2,1.0,
6,Homicidio,1.0,2.0,2,1.0,
6,Homicidio,1.0,2.0,2,1.0,
6,Lesiones,1.0,2.0,2,1.0,
6,Lesiones,1.0,2.0,2,1.0,
6,Lesiones,1.0,2.0,2,1.0,
6,Lesiones,1.0,2.0,2,1.0,
6,Lesiones,1.0,2.0,2,1.0,
6,Lesiones,1.0,2.0,2,1.0,
6,Lesiones,,2.0,2,1.0,
6,Lesiones,1.0,2.0,2,1.0,
6,Lesiones,1.0,2.0,2,1.0,
6,Feminicidio,1.0,2.0,2,1.0,
6,Feminicidio,1.0,2.0,2,1.0,
6,Feminicidio,1.0,2.0,2,1.0,
6,Feminicidio,1.0,2.0,2,1.0,
6,Secuestro,2.0,2.0,2,2.0,
6,Secuestro,,2.0,2,2.0,
6,Secuestro,,2.0,2,2.0,
6,Secuestro,,2.0,2,2.0,
6,Secuestro,2.0,2.0,2,2.0,
6,Homicidio,1.0,2.0,,1.0,
6,Homicidio,1.0,2.0,,1.0,
6,Homicidio,1.0,2.0,,1.0,
6,Homicidio,1.0,2.0,,1.0,
6,Homicidio,1.0,2.0,,1.0,
6,Homicidio,1.0,2.0,,1.0,
6,Homicidio,,2.0,,1.0,
6,Homicidio,1.0,2.0,,1.0,
6,Homicidio,1.0,2.0,,1.0,
6,Lesiones,1.0,2.0,,1.0,
6,Lesiones,1.0,2.0,,1.0,
6,Lesiones,1.0,2.0,,1.0,
6,Lesiones,1.0,2.0,,1.0,
6,Lesiones,1.0,2.0,,1.0,
6,Lesiones,1.0,2.0,,1.0,
6,Lesiones,,2.0,,1.0,
6,Lesiones,1.0,2.0,,1.0,
6,Lesiones,1.0,2.0,,1.0,
6,Feminicidio,1.0,2.0,,1.0,
6,Feminicidio,1.0,2.0,,1.0,
6,Feminicidio,1.0,2.0,,1.0,
6,Feminicidio,1.0,2.0,,1.0,
6,Secuestro,2.0,2.0,,2.0,
6,Secuestro,,2.0,,2.0,
6,Secuestro,,2.0,,2.0,
6,Secuestro,,2.0,,2.0,
6,Secuestro,2.0,2.0,,2.0,
6,Homicidio,1.0,1.0,1,1.0,1.0
6,Homicidio,1.0,1.0,1,1.0,1.0
6,Homicidio,1.0,1.0,1,1.0,1.0
6,Homicidio,1.0,1.0,1,1.0,1.0
6,Homicidio,1.0,1.0,1,1.0,1.0
6,Homicidio,1.0,1.0,1,1.0,1.0
6,Homicidio,,1.0,1,1.0,1.0
6,Homicidio,1.0,1.0,1,1.0,1.0
6,Homicidio,1.0,1.0,1,1.0,1.0
6,Lesiones,1.0,1.0,1,1.0,1.0
6,Lesiones,1.0,1.0,1,1.0,1.0
6,Lesiones,1.0,1.0,1,1.0,1.0
6,Lesiones,1.0,1.0,1,1.0,1.0
6,Lesiones,1.0,1.0,1,1.0,1.0
6,Lesiones,1.0,1.0,1,1.0,1.0
6,Lesiones,,1.0,1,1.0,1.0
6,Lesiones,1.0,1.0,1,1.0,1.0
6,Lesiones,1.0,1.0,1,1.0,1.0
6,Secuestro,2.0,1.0,1,2.0,1.0
6,Secuestro,,1.0,1,2.0,1.0
6,Secuestro,,1.0,1,2.0,1.0
6,Secuestro,,1.0,1,2.0,1.0
6,Secuestro,2.0,1.0,1,2.0,1.0
6,Homicidio,1.0,1.0,2,1.0,
6,Homicidio,1.0,1.0,2,1.0,
6,Homicidio,1.0,1.0,2,1.0,
6,Homicidio,1.0,1.0,2,1.0,
6,Homicidio,1.0,1.0,2,1.0,
6,Homicidio,1.0,1.0,2,1.0,
6,Homicidio,,1.0,2,1.0,
6,Homicidio,1.0,1.0,2,1.0,
6,Homicidio,1.0,1.0,2,1.0,
6,Lesiones,1.0,1.0,2,1.0,
6,Lesiones,1.0,1.0,2,1.0,
6,Lesiones,1.0,1.0,2,1.0,
6,Lesiones,1.0,1.0,2,1.0,
6,Lesiones,1.0,1.0,2,1.0,
6,Lesiones,1.0,1.0,2,1.0,
6,Lesiones,,1.0,2,1.0,
6,Lesiones,1.0,1.0,2,1.0,
6,Lesiones,1.0,1.0,2,1.0,
6,Secuestro,2.0,1.0,2,2.0,
6,Secuestro,,1.0,2,2.0,
6,Secuestro,,1.0,2,2.0,
6,Secuestro,,1.0,2,2.0,
6,Secuestro,2.0,1.0,2,2.0,
6,Homicidio,1.0,1.0,,1.0,
6,Homicidio,1.0,1.0,,1.0,
6,Homicidio,1.0,1.0,,1.0,
6,Homicidio,1.0,1.0,,1.0,
6,Homicidio,1.0,1.0,,1.0,
6,Homicidio,1.0,1.0,,1.0,
6,Homicidio,,1.0,,1.0,
6,Homicidio,1.0,1.0,,1.0,
6,Homicidio,1.0,1.0,,1.0,
6,Lesiones,1.0,1.0,,1.0,
6,Lesiones,1.0,1.0,,1.0,
6,Lesiones,1.0,1.0,,1.0,
6,Lesiones,1.0,1.0,,1.0,
6,Lesiones,1.0,1.0,,1.0,
6,Lesiones,1.0,1.0,,1.0,
6,Lesiones,,1.0,,1.0,
6,Lesiones,1.0,1.0,,1.0,
6,Lesiones,1.0,1.0,,1.0,
6,Secuestro,2.0,1.0,,2.0,
6,Secuestro,,1.0,,2.0,
6,Secuestro,,1.0,,2.0,
6,Secuestro,,1.0,,2.0,
6,Secuestro,2.0,1.0,,2.0,
6,Homicidio,1.0,,,1.0,
6,Homicidio,1.0,,,1.0,
6,Homicidio,1.0,,,1.0,
6,Homicidio,1.0,,,1.0,
6,Homicidio,1.0,,,1.0,
6,Homicidio,1.0,,,1.0,
6,Homicidio,,,,1.0,
6,Homicidio,1.0,,,1.0,
6,Homicidio,1.0,,,1.0,
6,Lesiones,1.0,,,1.0,
6,Lesiones,1.0,,,1.0,
6,Lesiones,1.0,,,1.0,
6,Lesiones,1.0,,,1.0,
6,Lesiones,1.0,,,1.0,
6,Lesiones,1.0,,,1.0,
6,Lesiones,,,,1.0,
6,Lesiones,1.0,,,1.0,
6,Lesiones,1.0,,,1.0,
6,Secuestro,2.0,,,2.0,
6,Secuestro,,,,2.0,
6,Secuestro,,,,2.0,
6,Secuestro,,,,2.0,
6,Secuestro,2.0,,,2.0,
7,Homicidio,1.0,2.0,1,1.0,1.0
7,Homicidio,1.0,2.0,1,1.0,1.0
7,Homicidio,1.0,2.0,1,1.0,1.0
7,Homicidio,1.0,2.0,1,1.0,1.0
7,Homicidio,1.0,2.0,1,1.0,1.0
7,Homicidio,1.0,2.0,1,1.0,1.0
7,Homicidio,,2.0,1,1.0,1.0
7,Homicidio,1.0,2.0,1,1.0,1.0
7,Homicidio,1.0,2.0,1,1.0,1.0
7,Lesiones,1.0,2.0,1,1.0,1.0
7,Lesiones,1.0,2.0,1,1.0,1.0
7,Lesiones,1.0,2.0,1,1.0,1.0
7,Lesiones,1.0,2.0,1,1.0,1.0
7,Lesiones,1.0,2.0,1,1.0,1.0
7,Lesiones,1.0,2.0,1,1.0,1.0
7,Lesiones,,2.0,1,1.0,1.0
7,Lesiones,1.0,2.0,1,1.0,1.0
7,Lesiones,1.0,2.0,1,1.0,1.0
7,Feminicidio,1.0,2.0,1,1.0,1.0
7,Feminicidio,1.0,2.0,1,1.0,1.0
7,Feminicidio,1.0,2.0,1,1.0,1.0
7,Feminicidio,1.0,2.0,1,1.0,1.0
7,Secuestro,2.0,2.0,1,2.0,1.0
7,Secuestro,,2.0,1,2.0,1.0
7,Secuestro,,2.0,1,2.0,1.0
7,Secuestro,,2.0,1,2.0,1.0
7,Secuestro,2.0,2.0,1,2.0,1.0
7,Homicidio,1.0,2.0,2,1.0,
7,Homicidio,1.0,2.0,2,1.0,
7,Homicidio,1.0,2.0,2,1.0,
7,Homicidio,1.0,2.0,2,1.0,
7,Homicidio,1.0,2.0,2,1.0,
7,Homicidio,1.0,2.0,2,1.0,
7,Homicidio,,2.0,2,1.0,
7,Homicidio,1.0,2.0,2,1.0,
7,Homicidio,1.0,2.0,2,1.0,
7,Lesiones,1.0,2.0,2,1.0,
7,Lesiones,1.0,2.0,2,1.0,
7,Lesiones,1.0,2.0,2,1.0,
7,Lesiones,1.0,2.0,2,1.0,
7,Lesiones,1.0,2.0,2,1.0,
7,Lesiones,1.0,2.0,2,1.0,
7,Lesiones,,2.0,2,1.0,
7,Lesiones,1.0,2.0,2,1.0,
7,Lesiones,1.0,2.0,2,1.0,
7,Feminicidio,1.0,2.0,2,1.0,
7,Feminicidio,1.0,2.0,2,1.0,
7,Feminicidio,1.0,2.0,2,1.0,
7,Feminicidio,1.0,2.0,2,1.0,
7,Secuestro,2.0,2.0,2,2.0,
7,Secuestro,,2.0,2,2.0,
7,Secuestro,,2.0,2,2.0,
7,Secuestro,,2.0,2,2.0,
7,Secuestro,2.0,2.0,2,2.0,
7,Homicidio,1.0,2.0,,1.0,
7,Homicidio,1.0,2.0,,1.0,
7,Homicidio,1.0,2.0,,1.0,
7,Homicidio,1.0,2.0,,1.0,
7,Homicidio,1.0,2.0,,1.0,
7,Homicidio,1.0,2.0,,1.0,
7,Homicidio,,2.0,,1.0,
7,Homicidio,1.0,2.0,,1.0,
7,Homicidio,1.0,2.0,,1.0,
7,Lesiones,1.0,2.0,,1.0,
7,Lesiones,1.0,2.0,,1.0,
7,Lesiones,1.0,2.0,,1.0,
7,Lesiones,1.0,2.0,,1.0,
7,Lesiones,1.0,2.0,,1.0,
7,Lesiones,1.0,2.0,,1.0,
7,Lesiones,,2.0,,1.0,
7,Lesiones,1.0,2.0,,1.0,
7,Lesiones,1.0,2.0,,1.0,
7,Feminicidio,1.0,2.0,,1.0,
7,Feminicidio,1.0,2.0,,1.0,
7,Feminicidio,1.0,2.0,,1.0,
7,Feminicidio,1.0,2.0,,1.0,
7,Secuestro,2.0,2.0,,2.0,
7,Secuestro,,2.0,,2.0,
7,Secuestro,,2.0,,2.0,
7,Secuestro,,2.0,,2.0,
7,Secuestro,2.0,2.0,,2.0,
7,Homicidio,1.0,1.0,1,1.0,1.0
7,Homicidio,1.0,1.0,1,1.0,1.0
7,Homicidio,1.0,1.0,1,1.0,1.0
7,Homicidio,1.0,1.0,1,1.0,1.0
7,Homicidio,1.0,1.0,1,1.0,1.0
7,Homicidio,1.0,1.0,1,1.0,1.0
7,Homicidio,,1.0,1,1.0,1.0
7,Homicidio,1.0,1.0,1,1.0,1.0
7,Homicidio,1.0,1.0,1,1.0,1.0
7,Lesiones,1.0,1.0,1,1.0,1.0
7,Lesiones,1.0,1.0,1,1.0,1.0
7,Lesiones,1.0,1.0,1,1.0,1.0
7,Lesiones,1.0,1.0,1,1.0,1.0
7,Lesiones,1.0,1.0,1,1.0,1.0
7,Lesiones,1.0,1.0,1,1.0,1.0
7,Lesiones,,1.0,1,1.0,1.0
7,Lesiones,1.0,1.0,1,1.0,1.0
7,Lesiones,1.0,1.0,1,1.0,1.0
7,Secuestro,2.0,1.0,1,2.0,1.0
7,Secuestro,,1.0,1,2.0,1.0
7,Secuestro,,1.0,1,2.0,1.0
7,Secuestro,,1.0,1,2.0,1.0
7,Secuestro,2.0,1.0,1,2.0,1.0
7,Homicidio,1.0,1.0,2,1.0,
7,Homicidio,1.0,1.0,2,1.0,
7,Homicidio,1.0,1.0,2,1.0,
7,Homicidio,1.0,1.0,2,1.0,
7,Homicidio,1.0,1.0,2,1.0,
7,Homicidio,1.0,1.0,2,1.0,
7,Homicidio,,1.0,2,1.0,
7,Homicidio,1.0,1.0,2,1.0,
7,Homicidio,1.0,1.0,2,1.0,
7,Lesiones,1.0,1.0,2,1.0,
7,Lesiones,1.0,1.0,2,1.0,
7,Lesiones,1.0,1.0,2,1.0,
7,Lesiones,1.0,1.0,2,1.0,
7,Lesiones,1.0,1.0,2,1.0,
7,Lesiones,1.0,1.0,2,1.0,
7,Lesiones,,1.0,2,1.0,
7,Lesiones,1.0,1.0,2,1.0,
7,Lesiones,1.0,1.0,2,1.0,
7,Secuestro,2.0,1.0,2,2.0,
7,Secuestro,,1.0,2,2.0,
7,Secuestro,,1.0,2,2.0,
7,Secuestro,,1.0,2,2.0,
7,Secuestro,2.0,1.0,2,2.0,
7,Homicidio,1.0,1.0,,1.0,
7,Homicidio,1.0,1.0,,1.0,
7,Homicidio,1.0,1.0,,1.0,
7,Homicidio,1.0,1.0,,1.0,
7,Homicidio,1.0,1.0,,1.0,
7,Homicidio,1.0,1.0,,1.0,
7,Homicidio,,1.0,,1.0,
7,Homicidio,1.0,1.0,,1.0,
7,Homicidio,1.0,1.0,,1.0,
7,Lesiones,1.0,1.0,,1.0,
7,Lesiones,1.0,1.0,,1.0,
7,Lesiones,1.0,1.0,,1.0,
7,Lesiones,1.0,1.0,,1.0,
7,Lesiones,1.0,1.0,,1.0,
7,Lesiones,1.0,1.0,,1.0,
7,Lesiones,,1.0,,1.0,
7,Lesiones,1.0,1.0,,1.0,
7,Lesiones,1.0,1.0,,1.0,
7,Secuestro,2.0,1.0,,2.0,
7,Secuestro,,1.0,,2.0,
7,Secuestro,,1.0,,2.0,
7,Secuestro,,1.0,,2.0,
7,Secuestro,2.0,1.0,,2.0,
7,Homicidio,1.0,,,1.0,
7,Homicidio,1.0,,,1.0,
7,Homicidio,1.0,,,1.0,
7,Homicidio,1.0,,,1.0,
7,Homicidio,1.0,,,1.0,
7,Homicidio,1.0,,,1.0,
7,Homicidio,,,,1.0,
7,Homicidio,1.0,,,1.0,
7,Homicidio,1.0,,,1.0,
7,Lesiones,1.0,,,1.0,
7,Lesiones,1.0,,,1.0,
7,Lesiones,1.0,,,1.0,
7,Lesiones,1.0,,,1.0,
7,Lesiones,1.0,,,1.0,
7,Lesiones,1.0,,,1.0,
7,Lesiones,,,,1.0,
7,Lesiones,1.0,,,1.0,
7,Lesiones,1.0,,,1.0,
7,Secuestro,2.0,,,2.0,
7,Secuestro,,,,2.0,
7,Secuestro,,,,2.0,
7,Secuestro,,,,2.0,
7,Secuestro,2.0,,,2.0,
8,Homicidio,1.0,2.0,1,1.0,1.0
8,Homicidio,1.0,2.0,1,1.0,1.0
8,Homicidio,1.0,2.0,1,1.0,1.0
8,Homicidio,1.0,2.0,1,1.0,1.0
8,Homicidio,1.0,2.0,1,1.0,1.0
8,Homicidio,1.0,2.0,1,1.0,1.0
8,Homicidio,,2.0,1,1.0,1.0
8,Homicidio,1.0,2.0,1,1.0,1.0
8,Homicidio,1.0,2.0,1,1.0,1.0
8,Lesiones,1.0,2.0,1,1.0,1.0
8,Lesiones,1.0,2.0,1,1.0,1.0
8,Lesiones,1.0,2.0,1,1.0,1.0
8,Lesiones,1.0,2.0,1,1.0,1.0
8,Lesiones,1.0,2.0,1,1.0,1.0
8,Lesiones,1.0,2.0,1,1.0,1.0
8,Lesiones,,2.0,1,1.0,1.0
8,Lesiones,1.0,2.0,1,1.0,1.0
8,Lesiones,1.0,2.0,1,1.0,1.0
8,Feminicidio,1.0,2.0,1,1.0,1.0
8,Feminicidio,1.0,2.0,1,1.0,1.0
8,Feminicidio,1.0,2.0,1,1.0,1.0
8,Feminicidio,1.0,2.0,1,1.0,1.0
8,Secuestro,2.0,2.0,1,2.0,1.0
